CLTS_NAME	BIPA_GRAPHEME	PHOIBLE_ID	PHOIBLE_GRAPHEME
rising mid mid-high tone	³⁴	18FFFAD0555C1BFDBB825170BC4FE2C9	˧˦
nasalized unrounded close-mid back vowel	ɤ̃	6F8D156A16E991C87C2D5C054C55D449	ɤ̃
from_unrounded from_mid from_front to_unrounded to_close to_front diphthong	e̞i	F09ADB7694D07BF26D4D09FFDFA37881	e̞i
from_unrounded from_close from_back to_unrounded to_open to_front diphthong	ɯa	1F9E66640E359AC0F4B24450BA2C7575	ɯa
long voiceless alveolar affricate consonant	tːs	322CF5CB42BB9E3F7DC4393B92A90F7C	tsː
creaky-voiced rounded open-mid back vowel	ɔ̰	A9DDFF8A8A384F6A1DFA1FBB90E35136	ɔ̰
ultra-short unrounded open front vowel	ă	7875446DB8D24AFCE4E59643BBEA0875	ă
voiceless lamino-dental plosive consonant	t̻	F6EFA3C282F195C662A3F3D46D50D595	t̻
long nasalized unrounded nearly-open front vowel	æ̃ː	12284E9A12BC41F54DBF307EDD516C76	æ̃ː
pharyngealized voiceless alveolar plosive consonant	tˤ	8A2147CEAD6091015AA0965F0B6C2AEB	tˤ
pharyngealized voiced alveolar plosive consonant	dˤ	1FCBA2F74274FF6CBC8636C9BAB66A2F	dˤ
long voiced labiodental fricative consonant	vː	65E3E8CBCB25FDD4C20F50FBE2AE687E	vː
voiced postalveolar plosive consonant	d̠	D9A1F3786F5DE62FA2ECECBF2036BCBB	d̠
from_unrounded from_close from_back to_unrounded to_mid to_central diphthong	ɯə	EBA04A3ED5FD3894A609A88AB2327A02	ɯə
from_unrounded from_mid from_central to_rounded to_close to_back diphthong	əu	CAC640ECB741C1BA649D312F2186EB70	əu
from_rounded from_mid from_back to_unrounded to_close to_front diphthong	o̞i	ADADAFA006DAA9DDFD6A28C93E1F82BB	o̞i
from_unrounded from_close from_central to_unrounded to_close to_front diphthong	ɨi	22995742FC7BB8B81B0C0D60E71E838E	ɨi
voiced alveolar stop-segment click	gǃ	29A34241717BD2C7CB9823A2CE1DF8D7	ɡǃ
voiced dental stop-segment click	gǀ	3DD5D68246BCC77EC6F902FB595FFE05	ɡǀ
aspirated voiced bilabial nasal consonant	mʰ	7C6A808CC61BC0BC3BB661BA6E049911	mʰ
from_unrounded from_close-mid from_front to_unrounded to_open to_front diphthong	ea	63CD412322D571F5E7A86EF13A2A5684	ea
aspirated voiceless alveolo-palatal affricate consonant	tɕʰ	9AD97C058B323C5CA6DD23386064BCB9	tɕʰ
mid-long unrounded close front vowel	iˑ	326BFCC5DB3C0A6945AD53E82B871484	iˑ
mid-long unrounded open front vowel	aˑ	59A9622EE2AA9F009FAF65B80537F3F1	aˑ
mid-long rounded close back vowel	uˑ	C53B1247C466DE903B1CEEEC7A7C1C96	uˑ
mid-long rounded close-mid back vowel	oˑ	ED8861E34A0A51AD0B65F767BC8C1DBC	oˑ
long voiced alveolar affricate consonant	dːz	1FECD33E3BFF3123C13B55ACDC99400F	dzː
creaky-voiced unrounded open-mid front vowel	ɛ̰	B2808B00C63D7903787E740990239BDD	ɛ̰
voiceless rounded close back vowel	u̥	F347AF0289EB49B194A5CC27242E1937	u̥
voiceless unrounded close front vowel	i̥	3123B22F0C399850B3B9CB3131425F95	i̥
long unrounded close-mid central vowel	ɘː	E07CB8481F97B28F2D631830F02B51F0	ɘː
voiced lamino-alveolar lateral-approximant consonant	l̻	3A2EBE8650EB43A5A6D7C00ECA634291	l̻
voiceless dental affricate consonant	tθ	7A0ED7FE7FB48CEC13BE1C677E37C1D1	t̪θ
voiceless velar affricate consonant	kx	E1F8DD5414F4043E63E615EB170BA295	kx
nasalized voiceless glottal fricative consonant	h̃	06EB82C91B0AA0D03E61911B66696245	h̃
pre-aspirated voiceless alveolar plosive consonant	ʰt	7037C2C03FEF7F234269EC33D2741B4A	ʰt
pre-aspirated voiceless velar plosive consonant	ʰk	F4025DC937C3599D3F8836714D8F0F54	ʰk
labialized long voiceless velar plosive consonant	kʷː	4C775776537E3DBA122A12CC062CD6EC	kʷː
from_unrounded from_close from_front to_unrounded to_open-mid to_front diphthong	iɛ	1015E79EACD7013D4873572B6AB0510D	iɛ
rounded mid front vowel	ø̞	10C5F2A99261A099822188533525F1B0	ø̞
nasalized unrounded open-mid central vowel	ɜ̃	D0CBE8EF51B15F5D346BDB7A51AF682E	ɜ̃
from_rounded from_mid from_back to_rounded to_close to_back diphthong	o̞u	3887684C7C0F1601F291DE411340BBC5	o̞u
contour mid-high mid-low mid-high tone	⁴²⁴	F8EF1F8161A63798B59A952DA2E89ABC	˦˨˦
contour mid-low mid-high mid-low tone	²⁴²	04252EDC4E2F2DDD1E703D93D1FC8907	˨˦˨
from_rounded from_close-mid from_back to_unrounded to_open to_front diphthong	oa	6CA672252AAAD9B7453EFA40BB356707	oa
from_unrounded from_open from_front to_rounded to_close-mid to_back diphthong	ao	4B7855340AF892F354DCD3EB6DBC99D3	ao
from_unrounded from_close-mid from_front to_rounded to_close to_back diphthong	eu	2ACE347893543DDC9E1B5194E574A95E	eu
voiced lateral nasal click	ŋǁ	709DCF8413120688AD151FECAABC2BEA	ŋǁ
voiced dental nasal click	ŋǀ	2E8863075FAFE62BAE2BC8573FC083A3	ŋǀ
mid-long unrounded close-mid front vowel	eˑ	EF73174DEB1FB7C52AC28939E2274A7A	eˑ
long rounded mid central vowel	ɵ̞ː	64E52F5C42AF45C07E1349BEB181A104	ɵ̞ː
voiced lamino-dental plosive consonant	d̻	7E92332057C9E596A64F461CBA82AF22	d̻
aspirated voiceless lamino-dental plosive consonant	t̻ʰ	3C1A1E9B9FED20D6AAA0A9A0F6EED3E6	t̻ʰ
unrounded near-close central vowel	ɪ̈	285A8D9A3CA9805FE744FA8CD275ADE9	ɪ̈
rhotacized unrounded mid central vowel	ə˞	B45FBB0E1BAFBE920638833D8E40B1C9	ə˞
voiced uvular nasal consonant	ɴ	C39DA742ED3DD44A5EFDBCC9003F49B6	ɴ
voiceless velar ejective-fricative consonant	xʼ	9BB5908C6A4AB20FD978A2C6FC4ED2C4	xʼ
long nasalized unrounded close back vowel	ɯ̃ː	522AB5875421DEAAD8D1B4D16D5DD114	ɯ̃ː
nasalized unrounded mid back vowel	ɤ̞̃	209A05A0D1E3611927350CB9B029FDD6	ɤ̞̃
pre-aspirated voiceless bilabial plosive consonant	ʰp	9FED89EEE43DE85C7702215EBDAC51D7	ʰp
nasalized unrounded nearly-open central vowel	ɐ̃	37D12950AEDFB4F3E051BD7FF8C9E502	ɐ̃
voiced alveolar lateral-affricate consonant	dɮ	1E8296F0F7BF5A8ABE9B5E8E040E709F	dɮ
from_unrounded from_open-mid from_front to_unrounded to_close to_front diphthong	ɛi	FE4F13796B342F40F8184C655C60580D	ɛi
from_unrounded from_open from_front to_rounded to_mid to_back diphthong	ao̞	510D4DC6C550C18C24724535CF6E8918	ao̞
from_unrounded from_open from_front to_unrounded to_open-mid to_front diphthong	aɛ	29B3B9F2A1B0178DC72557A047EC3246	aɛ
from_unrounded from_open from_front to_unrounded to_mid to_front diphthong	ae̞	446EC50F4DE4491624BF56ECAA33A4AA	ae̞
labialized voiced bilabial fricative consonant	βʷ	19E86A88B740D5D3D1162036CF13EF6B	βʷ
from_rounded from_close from_back to_unrounded to_close-mid to_front diphthong	ue	9B0983D4D369B95703A085D2FB4124AA	ue
from_unrounded from_open from_front to_unrounded to_close-mid to_front diphthong	ae	3BF061602328921B3DB56E3BE972EDF7	ae
from_unrounded from_open from_front to_unrounded to_near-close to_near-front diphthong	aɪ	49FD5CEF44ED98F131FF370446B7412E	aɪ
voiced dental approximant consonant	ð̞	BA26C1A8BE6C9BB470B524A8F3013C27	ð̞
voiced lateral stop-segment click	gǁ	42087FB8F05E0D496C88BD1DAF1DFAFB	ɡǁ
voiceless labiodental ejective-fricative consonant	fʼ	0C22248269ACD60E1AD1F2639D5A6626	fʼ
long nasalized rounded mid back vowel	õ̞ː	6F35AD3032887211A8C09EF6DE57E4B1	õ̞ː
long nasalized unrounded mid front vowel	ẽ̞ː	A7A636A2D029DB47667662F977FC21D8	ẽ̞ː
rhotacized unrounded open front vowel	a˞	349B67107B5BED5688B2DAA55665C47F	a˞
syllabic voiced alveolar lateral-approximant consonant	l̩	EC130309B30AEF200ECD05C9CEA6137E	l̩
syllabic voiced alveolar trill consonant	r̩	18443624C4BA78CE617C4B6F57563DD4	r̩
long voiceless alveolar affricate consonant	tːs	7DE63DD8C3C67063F12DE78D0F76F337	tːs
long nasalized unrounded near-close near-front vowel	ɪ̃ː	63722C39F4E7493D80E4F4D8AC7241CB	ɪ̃ː
long nasalized unrounded open-mid back vowel	ʌ̃ː	239042BFB2014DFC337EAF40A01F04FF	ʌ̃ː
pharyngealized voiced alveolar trill consonant	rˤ	D406DD44D50CAD5A291766B10F26E6DF	rˤ
voiced dental affricate consonant	dð	CB1FAA2C8D8E0D84075C0B77F51E59AB	d̪ð
non-syllabic unrounded close-mid front vowel	e̯	8D3D91A55D080A1E9E2C63E19405ECB2	e̯
long rounded mid front vowel	ø̞ː	58ED4FBAE20072499B6252D11B9A80A6	ø̞ː
nasalized rounded open-mid front vowel	œ̃	06AD3EFFCE1EA6B31D8D6D91B820E116	œ̃
voiced uvular approximant consonant	ʁ̞	5E30A73E56E822286C7DAAC32F1D2652	ʁ̞
from_unrounded from_open from_front to_unrounded to_close to_back diphthong	aɯ	E6B424B5DCAE7554EF762BE5F76E64CD	aɯ
from_unrounded from_mid from_front to_rounded to_close to_back diphthong	e̞u	5577A69657C1F17F39249B290C066076	e̞u
from_unrounded from_mid from_front to_rounded to_mid to_back diphthong	e̞o̞	B09A2DC47FEDCE5E6B0E057A4925CCC2	e̞o̞
from_unrounded from_close from_back to_unrounded to_close to_front diphthong	ɯi	1D4E62F2C956515141FA0F197971C847	ɯi
voiced palatal stop-segment click	gǂ	2A8B7010B25954769719D770460B5D76	ɡǂ
from_unrounded from_nearly-open from_front to_unrounded to_close to_front diphthong	æi	D14B59BA5755069F9B28460C348641F9	æi
labialized aspirated voiceless velar plosive consonant	kʷʰ	22C1B780E3D66A22FC325480E79344F5	kʰʷ
from_rounded from_close-mid from_back to_unrounded to_close-mid to_front diphthong	oe	3D457C943F85F43E21E03199DA3B727B	oe
contour mid mid-high mid tone	³⁴³	7164E1858128057AE50865BD30B2C78A	˧˦˧
from_unrounded from_close-mid from_front to_rounded to_close-mid to_back diphthong	eo	0EBF5D0EECF3DD0F83B14B8A31E0C040	eo
creaky-voiced unrounded mid central vowel	ə̰	A39321266D974B024F08114B18B1B053	ə̰
long rounded close-mid central vowel	ɵː	88077D69EC74F838E3E0CB894B5E7E70	ɵː
falling mid-low low tone	²¹	5103335E25642C62B8F81C86FEDA4BE1	˨˩
rising mid high tone	³⁵	11C76F81511DF2396E7CFDE300C3A97E	˧˥
contour mid mid-low high tone	³²⁵	84E690AEB17697CBE9A74040FF946B7F	˧˨˥
contour high mid high tone	⁵³⁵	69000C0ECB3D62321C389CE80D4D7ADD	˥˧˥
ultra-short unrounded close-mid front vowel	ĕ	BF334E795E5CAAAC193F6D3B1CFFAD84	ĕ
voiced velar affricate consonant	gɣ	5592E2639E01C213ECF6190D56052EE4	ɡɣ
long unrounded mid back vowel	ɤ̞ː	1165119C3C837C2F90F43529AF000FCF	ɤ̞ː
long nasalized rounded near-close near-back vowel	ʊ̃ː	99CFD703D5031FECADD04007938606D5	ʊ̃ː
long unrounded near-close central vowel	ɪ̈ː	AAA2F3CEE9645CDB5C0F66C109156D74	ɪ̈ː
rounded near-close central vowel	ʊ̈	1366933D0985174EB90E4FB5332D88F3	ʊ̈
from_rounded from_close from_back to_rounded to_open-mid to_back diphthong	uɔ	8DAF1BD9A592E0FBAFDB95AF33FEFA0E	uɔ
non-syllabic rounded close-mid back vowel	o̯	DC0F6A9A56697A84C36C0DD913DE1529	o̯
rounded open-mid central vowel	ɞ	4A0C490929CA2C526E3D2DCEB5D9E763	ɞ
breathy-voiced unrounded open-mid back vowel	ʌ̤	A573D616C4ED1457699071C9ED426A56	ʌ̤
nasalized unrounded close-mid central vowel	ɘ̃	D86D0E4D596E27EE93E7F9D3EB2B987F	ɘ̃
nasalized rounded close front vowel	ỹ	6412456DD80E58C43C3B650925AB2068	ỹ
from_unrounded from_open from_front to_unrounded to_close to_central diphthong	aɨ	535A826D1EC88966353000B3B05C2094	aɨ
from_rounded from_near-close from_near-back to_unrounded to_close to_front diphthong	ʊi	807DFD5ECAA9C5C70BAAA81E61F8F52F	ʊi
from_unrounded from_close from_central to_unrounded to_open to_front diphthong	ɨa	CACB560618F54E3BD2CA0762C2CFB7B4	ɨa
long unrounded open-mid central vowel	ɜː	F2C1BD21A3AFCCB8E2BE8CD8DFFE52E8	ɜː
from_rounded from_mid from_back to_unrounded to_open to_front diphthong	o̞a	126730F41EF6E33E5D0B89EB1DDBF3F3	o̞a
voiced palatal nasal click	ŋǂ	8ABCB5099830FA5A580082211BD5223D	ŋǂ
from_unrounded from_close from_central to_unrounded to_mid to_central diphthong	ɨə	EC47C132DB13B9D93D5E41D2AA89BFD9	ɨə
palatalized voiced bilabial implosive consonant	ɓʲ	202BA0BCA8A03C57F08603FE184D9CDD	ɓʲ
from_rounded from_close from_back to_unrounded to_open-mid to_back diphthong	uʌ	186D8505A10E2009682C406060D998F2	uʌ
contour mid-low mid-high mid tone	²⁴³	3500483181EE151B8B94226C947FCD01	˨˦˧
contour mid-low high low tone	²⁵¹	15B5F7446E2BE7169E101FD236821837	˨˥˩
labialized aspirated voiceless alveolar plosive consonant	tʷʰ	25F7B72E7900F97D6596A3F4B41A7A73	tʰʷ
nasalized rounded close central vowel	ʉ̃	93669653A14351D91C5DE5662A03FAFE	ʉ̃
from_unrounded from_open from_front to_rounded to_close to_front diphthong	ay	8154FCBD2FE28F50ACBB8F417E14B8BF	ay
from_unrounded from_open-mid from_back to_unrounded to_close to_front diphthong	ʌi	831550375544B6DDF0FDFB332954F16D	ʌi
from_rounded from_near-close from_near-back to_unrounded to_open to_front diphthong	ʊa	7B19DF4EAB2A03B16BE2C19165F2F68E	ʊa
contour mid mid-low mid tone	³²³	C8C21BF112868195E27B3CBF5EEAB4D9	˧˨˧
from_rounded from_open-mid from_back to_rounded to_close to_back diphthong	ɔu	2F5AF75D2EEF66E3D102C24ECE9D7EF6	ɔu
from_unrounded from_open from_front to_rounded to_near-close to_near-back diphthong	aʊ	79962761F2FA50891138646C7FB9345F	aʊ
from_unrounded from_close from_front to_rounded to_close-mid to_back diphthong	io	E53BB4E24B84CEEB772C3F28E5C6207F	io
from_rounded from_near-close from_near-back to_rounded to_close to_back diphthong	ʊu	EBB021EF50FC2C0D15E25F828BAE87A7	ʊu
from_rounded from_near-close from_near-back to_unrounded to_near-close to_near-front diphthong	ʊɪ	99E83F33E1FDB609442E0881967BE2DD	ʊɪ
from_rounded from_open-mid from_back to_unrounded to_near-close to_near-front diphthong	ɔɪ	DEF247198EF5402D9A41DEA3CDA35D2C	ɔɪ
from_unrounded from_open-mid from_front to_unrounded to_mid to_central diphthong	ɛə	B0C1D216DB9B516FE4132BCA592DDAC3	ɛə
from_unrounded from_close from_front to_rounded to_open-mid to_back diphthong	iɔ	9A877A00087C689CC7D36C1F7F420BD5	iɔ
from_unrounded from_open from_back to_unrounded to_close to_front diphthong	ɑi	1F3071708890EDDCE61D04D68D41543A	ɑi
from_unrounded from_close-mid from_front to_unrounded to_near-close to_near-front diphthong	eɪ	40B5899C65367F8AB11A7C5186D6F642	eɪ
falling high mid tone	⁵³	1E7B898AE46BF6A2E9998A78F45773C4	˥˧
voiced bilabial trill consonant	ʙ	CA2F64A68D30C86FA3FF3BEF45493C68	ʙ
pharyngealized rounded close-mid back vowel	oˤ	2A3943BC78B4A44A686ABA504C5675D7	oˤ
voiced bilabial affricate consonant	bβ	259A4E4D17B10B4E5332CE7F4C962D7C	bβ
non-syllabic unrounded near-close near-front vowel	ɪ̯	7F69D8B8CEDF1371A00B4D4A961618C1	ɪ̯
non-syllabic rounded near-close near-back vowel	ʊ̯	8B985EA8BCD0A5A43BBD74198A8DC9AD	ʊ̯
from_rounded from_close-mid from_back to_nasalized to_rounded to_close to_back diphthong	oũ	5B623137907B08DB9EEF4D1DC075D000	oũ
contour mid-low mid low tone	²³¹	2425398C0D125C2FB745E3AA025E8A22	˨˧˩
falling mid-high low tone	⁴¹	C1BD62FB2F63D0DF3BAF8589375F2728	˦˩
long rounded near-close central vowel	ʊ̈ː	554E02375C0749C619F42FF2DF941B5A	ʊ̈ː
syllabic voiced alveolar fricative consonant	z̩	CFF7C99CB1993746B3217B300D7F63C9	z̩
syllabic voiced labiodental fricative consonant	v̩	21582B442B797016853E1FFF755B0AEB	v̩
syllabic voiced alveolar approximant consonant	ɹ̩	8857C8BB0B65E8EF236DF76520884B67	ɹ̩
from_unrounded from_close from_front to_unrounded to_nearly-open to_front diphthong	iæ	FA9C88E2CD5201C7E1777EAD6641E80B	iæ
voiceless labio-dental ejective-affricate consonant	pfʼ	93FF8C16A76C25D10A203E160AD9CF0C	pfʼ
with-nasal-release voiced alveolar plosive consonant	dⁿ	D708CE8E888D79930D5BA282ED3B0BE9	dⁿ
with-nasal-release voiced bilabial plosive consonant	bⁿ	687AD0D66BC3F6C6D0BF9BA4DC502546	bⁿ
from_unrounded from_open-mid from_central to_unrounded to_close to_front diphthong	ɜi	D6583CDB585C6532D187D8E1F2209583	ɜi
from_unrounded from_open-mid from_front to_rounded to_mid to_back diphthong	ɛo̞	6F163D1994D478A250C4FA28202C6162	ɛo̞
from_unrounded from_open-mid from_front to_unrounded to_close to_back diphthong	ɛɯ	D20014274593FBD404FD95914405CCDF	ɛɯ
ultra-short rounded close-mid back vowel	ŏ	0496E7C99DC39C02DAD1416A83ECCA07	ŏ
from_unrounded from_mid from_central to_unrounded to_close to_back diphthong	əɯ	A9854AE39D5CFE88EC2519C89E6E2A37	əɯ
voiceless unrounded open front vowel	ḁ	83843751C883EFE80D3DBD0A856D9BC2	ḁ
voiceless uvular implosive consonant	ʛ̥	051F53069ABAEA0FBFD98E410052886C	ʛ̥
long nasalized unrounded close-mid central vowel	ɘ̃ː	1EE2E9B2358ED0DBC446EA89F70D2758	ɘ̃ː
from_unrounded from_mid from_front to_unrounded to_mid to_central diphthong	e̞ə	F862A243F928F2837C67CA4A3A0BEC32	e̞ə
from_rounded from_mid from_back to_unrounded to_mid to_front diphthong	o̞e̞	C5870A4D6A7051627991BDAEAC2854B2	o̞e̞
from_unrounded from_near-close from_near-front to_unrounded to_mid to_front diphthong	ɪe̞	A22EB218FAF9856919F802CF4BEEA8B4	ɪe̞
from_rounded from_open-mid from_back to_rounded to_close to_front diphthong	ɔy	2DA2B9736D1454C9DB586A40C2166710	ɔy
from_rounded from_close-mid from_front to_rounded to_close to_front diphthong	øy	53B65904C580B6127EAC771F35DE1818	øy
from_unrounded from_nearly-open from_front to_rounded to_close to_central diphthong	æʉ	299A459E7082A55D4F047DCA7625632F	æʉ
from_unrounded from_close-mid from_back to_unrounded to_close to_front diphthong	ɤi	34FA424C8FCA3BE8FECBEFC424AE77E0	ɤi
from_unrounded from_close from_front to_rounded to_mid to_back diphthong	io̞	7683780E12F738733F61EB0EEFEFFC09	io̞
from_unrounded from_mid from_front to_unrounded to_open to_front diphthong	e̞a	3505CE1B1E1EDBECB027E39121A913FF	e̞a
from_rounded from_close from_front to_rounded to_mid to_front diphthong	yø̞	3845A2B2A7F88E1F1935BB13EDD165CC	yø̞
voiceless uvular ejective-fricative consonant	χʼ	2E868B35F86B12E348D36FB2DAF71754	χʼ
nasalized rounded close-mid central vowel	ɵ̃	6C233317BF3AA225AB9FCD360A38977A	ɵ̃
from_unrounded from_close from_back to_unrounded to_open-mid to_back diphthong	ɯʌ	B5AD51C306FFD446E4476B0ECAB82EB3	ɯʌ
from_unrounded from_close from_front to_unrounded to_open-mid to_back diphthong	iʌ	29CB4F85BD3A9BA25C5636464AD8211B	iʌ
voiced velar lateral-approximant consonant	ʟ	902920A127B42AF0CEC214D96BEF27C4	ʟ
contour mid-low mid mid-low tone	²³²	315388B0B7661863844E2F5999B1013D	˨˧˨
aspirated voiceless labiodental fricative consonant	fʰ	3F21FE9E4E9AC7D94AD3A965A848435E	fʰ
from_unrounded from_close-mid from_front to_unrounded to_mid to_central diphthong	eə	352FFEB26B0E7F205B0984237275408D	eə
from_rounded from_close-mid from_back to_unrounded to_mid to_front diphthong	oe̞	3E8706977F0C1AA30EDA45C018CA2E42	oe̞
voiceless epiglottal plosive consonant	ʡ	D17CE01E5AFD7AA148785E96513B07CA	ʡ
from_unrounded from_near-close from_near-front to_unrounded to_open to_front diphthong	ɪa	42DCFF84A6EFD62DB9A468FEC529E4DF	ɪa
from_unrounded from_near-close from_near-front to_unrounded to_open-mid to_back diphthong	ɪʌ	45B6487539499C755E1189EC1B93F5A3	ɪʌ
from_unrounded from_nearly-open from_front to_unrounded to_close-mid to_front diphthong	æe	FB0C9A61996D187DAACD9A1CA1D3C1DE	æe
from_rounded from_near-close from_near-back to_unrounded to_close-mid to_front diphthong	ʊe	9BF3A5071ED322D5FDD5E024EE825977	ʊe
from_rounded from_close from_front to_unrounded to_close-mid to_front diphthong	ye	86E03F5C51EF4DBB22E9C86AC396CB92	ye
from_rounded from_open-mid from_back to_unrounded to_open-mid to_front diphthong	ɔɛ	F7861B800AB2BD12AF60D014C7409EF5	ɔɛ
from_unrounded from_open-mid from_front to_unrounded to_near-close to_near-front diphthong	ɛɪ	D88952FBA8FEA77D3222AE65828CB6C8	ɛɪ
from_rounded from_open-mid from_front to_rounded to_close to_front diphthong	œy	9300F7C9F65BC87BF5A751D649FF5951	œy
from_rounded from_close-mid from_back to_non-syllabic to_unrounded to_close to_front diphthong	oi̯	AD2064114BB440F328A7960BCDA1A62B	oi̯
from_unrounded from_open from_front to_non-syllabic to_rounded to_close to_back diphthong	au̯	3018AA96B2382DDD9C8D41B172FA1E87	au̯
from_unrounded from_open from_front to_non-syllabic to_unrounded to_close to_front diphthong	ai̯	2E1C3558F634FA79C03DE0AD2BB4EBBE	ai̯
from_unrounded from_close-mid from_front to_non-syllabic to_unrounded to_close to_front diphthong	ei̯	9CA277D2FDDA3CFEFCC8B5D3FFED9E01	ei̯
from_rounded from_close-mid from_back to_non-syllabic to_rounded to_close to_back diphthong	ou̯	7231E09348135979B8516500881D1800	ou̯
from_rounded from_close from_back to_non-syllabic to_unrounded to_close to_front diphthong	ui̯	A551CDF91BFBFBAAC7F68723F343366B	ui̯
from_unrounded from_close-mid from_front to_non-syllabic to_rounded to_close to_back diphthong	eu̯	C214C9F3FD2430EC5AB9412B35AC4357	eu̯
from_unrounded from_nearly-open from_central to_rounded to_close to_back diphthong	ɐu	178B86267E4A6AA3CA303E3A738B0BF0	ɐu
from_unrounded from_nearly-open from_central to_unrounded to_close to_front diphthong	ɐi	9CA74C7B9173B15EABC46A81847BF8CA	ɐi
from_unrounded from_open-mid from_front to_rounded to_near-close to_near-back diphthong	ɛʊ	3760E5402DF531094084E8B5A82C2EF3	ɛʊ
from_rounded from_open-mid from_back to_unrounded to_mid to_central diphthong	ɔə	01E9659BBB625CCD5321C09C410ED816	ɔə
from_unrounded from_open-mid from_back to_unrounded to_mid to_central diphthong	ʌə	C04AB7236095E29F87AA157591A61ABF	ʌə
from_rounded from_close from_back to_unrounded to_close to_central diphthong	uɨ	0A021AF774926D33092A06E1E76880AA	uɨ
from_unrounded from_close from_front to_unrounded to_close to_central diphthong	iɨ	AABF6ED4CA7E59DB5E9BB88BB7B1D177	iɨ
from_unrounded from_nearly-open from_front to_rounded to_close to_back diphthong	æu	9B6B5E1B218F64E5CA3B8405FFE3209A	æu
from_unrounded from_near-close from_near-front to_unrounded to_close to_front diphthong	ɪi	512774BA9EBBDB631D2F22B8266E7CB5	ɪi
velarized voiced bilabial nasal consonant	mˠ	17D3D8B5A69D84B5A0CE42107F458826	mˠ
velarized voiceless alveolar fricative consonant	sˠ	DF1C4BB6D5D67AF07427900EB81EF244	sˠ
contour mid-high high mid-high tone	⁴⁵⁴	FC7911F58CB856E42EF89AF8E1F989F8	˦˥˦
from_rounded from_close from_central to_unrounded to_close to_front diphthong	ʉi	9E571FF69AFA117AAB767B47A8F50E07	ʉi
from_unrounded from_open from_back to_rounded to_near-close to_near-back diphthong	ɑʊ	67CC965160FC5F6A8F279901A0BA6E12	ɑʊ
from_unrounded from_nearly-open from_front to_unrounded to_near-close to_near-front diphthong	æɪ	CDB30C9D92E73A25B71549BBC05CC277	æɪ
from_unrounded from_open-mid from_front to_rounded to_close to_back diphthong	ɛu	9E46B3002F7BED143C34668398E2BBD7	ɛu
voiceless palatal-velar fricative consonant	ɧ	CD6BA52E37A7F6363AB9794D12697C00	ɧ
palatalized aspirated voiceless alveolar plosive consonant	tʰʲ	70840A450A5A5E3CD0E378E2C98E7A92	tʰʲ
from_rounded from_near-close from_near-back to_rounded to_open-mid to_back diphthong	ʊɔ	8A08A9F5E95B54A3DEF1440BC5192FE7	ʊɔ
from_unrounded from_near-close from_near-front to_unrounded to_open-mid to_front diphthong	ɪɛ	D1F6114A28D77623483E1FA14209969F	ɪɛ
from_unrounded from_open from_back to_rounded to_close to_back diphthong	ɑu	950E9BDE9091AFA8E6D1A4D90B95F975	ɑu
from_unrounded from_open from_back to_unrounded to_close-mid to_front diphthong	ɑe	3176D40619659D8F83AAAB0ABA3D8AA8	ɑe
from_unrounded from_open from_back to_rounded to_close-mid to_back diphthong	ɑo	2F1C968CFD8DBA679C41A7A391A90F35	ɑo
devoiced alveolar fricative consonant	z̥	2C16621BC8C29BFBD9E45AB2EA3B998D	z̥
devoiced velar fricative consonant	ɣ̊	DB1471B8C7C250E315F8FAC094C8780F	ɣ̥
from_rounded from_close-mid from_back to_rounded to_near-close to_near-back diphthong	oʊ	2ACCC0DA955EFD6F264630A475368BCA	oʊ
from_unrounded from_open from_front to_rounded to_open-mid to_back diphthong	aɔ	381E07DFE1AC552DA763CFD5A48D46F3	aɔ
from_unrounded from_close-mid from_front to_rounded to_open-mid to_back diphthong	eɔ	77E54E505C64B74E36A1B4AC691C3CF9	eɔ
from_unrounded from_close from_front to_rounded to_near-close to_near-back diphthong	iʊ	7BE3F6435741130B653CD4CAEF7F51D5	iʊ
from_rounded from_close from_back to_unrounded to_open-mid to_front diphthong	uɛ	973D8B897B5DFA5DD2F8ECC0AFBC24DC	uɛ
from_rounded from_close-mid from_back to_unrounded to_open-mid to_front diphthong	oɛ	E1EA79B367C6D18C29B9D93F3EE5D8EF	oɛ
from_rounded from_close-mid from_back to_unrounded to_near-close to_near-front diphthong	oɪ	1E2DA7BAFB27DA8F25EB7E835E5D1F00	oɪ
from_unrounded from_close-mid from_front to_rounded to_near-close to_near-back diphthong	eʊ	70974E635C1C51D21B74C17BA08357D9	eʊ
from_rounded from_close from_back to_unrounded to_near-close to_near-front diphthong	uɪ	92990028280D6229C0F064501A32BEAB	uɪ
rising mid-low high tone	²⁵	3B43953F88F0BFB5EB0E4405A87868F0	˨˥
labialized aspirated voiceless alveolar plosive consonant	tʷʰ	A7849BFDBD1087F705BB2A2DEE0094E6	tʷʰ
creaky-voiced long unrounded close front vowel	ḭː	39D8EC7C87ED550F1C4A5C68162593B6	ḭː
creaky-voiced ultra-long unrounded open front vowel	a̰ː	3DAB40B640C2028F7F85B54A8ACCA9F2	a̰ː
long nasalized unrounded close-mid back vowel	ɤ̃ː	D63E2B7DC85B9CA193B32D7719103076	ɤ̃ː
voiceless unrounded close-mid front vowel	e̥	06088A99AD4B6E006A6CFE7499104796	e̥
pharyngealized voiced alveolar nasal consonant	nˤ	70240134578C1FA4E27BDEF67F0A0119	nˤ
