CLTS_NAME	BIPA_GRAPHEME	PHOIBLE_ID	PHOIBLE_GRAPHEME
labialized voiced palatal approximant consonant	jʷ	443395FF76774409E290ED0D776E0EA3	jʷ
long voiceless retroflex stop consonant	ʈː	A2B97A142E3389D4C9DA6B029528BCFF	ʈː
long voiceless velar ejective stop consonant	kʼː	94051C4D65D0EEC3F7E4687363F16AE6	kʼː
palatalized voiced alveolar trill consonant	rʲ	4FEA9B23C77E9EA34A6963E4D4FF64BA	rʲ
from rounded open-mid back to unrounded close front diphthong	ɔi	5CB65BAFE5AF67F18E1AA6A8DE42F618	ɔi
voiced alveolo-palatal sibilant-fricative consonant	ʑ	F927B77FA49C7A849AEB78FB55268B69	ʑ
voiced alveolo-palatal sibilant-affricate consonant	dʑ	67D49CEF4F04C997CD3C6E6C2D803959	dʑ
creaky-voiced velar stop consonant	k̰	4121D651D50EEB87A9945DF90AE757F0	k̰
creaky-voiced bilabial stop consonant	p̰	1F921FEBD8D693905940759A34A6E550	p̰
aspirated voiced bilabial stop consonant	bʰ	1F0B39C9E43EDAD4E4E4BCEC2A2C955D	bʰ
palatalized voiceless velar ejective stop consonant	kʼʲ	BA6D08D66C07012907A6F0B5FCADFBC0	kʼʲ
long voiced dental imstop consonant	ɗː	0F8D0A4E149EDA74294F860CA8F96E12	ɗː
devoiced voiced alveolar trill consonant	r̥	27619799640A03D4697D6FDDDB1F74A5	r̥
syllabic voiced alveolar nasal consonant	n̩	1A98C4788575E4A5B9BC24ABDAAAF566	n̩
from unrounded close front to unrounded close-mid front diphthong	ie	D9EA6EC983D8DB08D5DD6543894DDEF7	ie
voiced uvular trill consonant	ʀ	941A64F284E12ACB5A54580F5D22337A	ʀ
rounded near-close near-front vowel	ʏ	E5FFAC40D2833CD8D510BB9907413E4F	ʏ
breathy-voiced unrounded open-mid front vowel	ɛ̤	C117BAFE1B6E84BD415D0A5650EACCC4	ɛ̤
velarized voiced alveolar lateral-approximant consonant	lˠ	0D5532C7D78A47723C3DCBA529FD22B6	lˠ
ultra-short unrounded mid central vowel	ə̆	983ADF6F0E3D956C103BE19FB490FF5C	ə̆
pre-glottalized voiced bilabial nasal consonant	ˀm	BA640BECA114188D583D6BE46A93283F	ˀm
pre-glottalized voiced palatal approximant consonant	ˀj	9FBC0DCDD27008A35254FDBE10148877	ˀj
long voiceless glottal fricative consonant	hː	96F8300A3A6F5A403C59356C3B456BE4	hː
long voiceless alveolar ejective stop consonant	tʼː	621CCB2F15954DE1F5EEDA27735838D0	tʼː
long voiced postalveolar sibilant-fricative consonant	ʒː	758F2308C850F1A7F7892E8E3C94B1AF	ʒː
long nasalized unrounded open back vowel	ɑ̃ː	84FD9198ADD53CB38EF1B7A66DC0DB74	ɑ̃ː
from unrounded close front to unrounded mid central diphthong	iə	B17EC46468FB57F4D6758BFC0073C14D	iə
devoiced voiced dental lateral-approximant consonant	l̪̥	C89A7F997BB676431BABFAF742F82EF9	l̪̥
creaky-voiced alveolar stop consonant	d̰	FC7FEE8DA33B89D5F629B773EBD76944	d̰
labialized voiced alveolar trill consonant	rʷ	9D6F94762B5A6E13CE29770836F9A364	rʷ
long voiced bilabial imstop consonant	ɓː	6A92D8704CC297D98A8C74E7B50809B0	ɓː
rounded mid central vowel	ɵ̞	D04E8F48CAEBBBF4F9557E8A12068B7F	ɵ̞
long voiced dental stop consonant	d̪ː	6D9557888F3B3AF0CE9FDFC5E8A3E00A	d̪ː
long rounded open back vowel	ɒː	1DEF797A9A7ACCC195043C777570DE07	ɒː
pre-glottalized voiced alveolar nasal consonant	ˀn	5EF4491102FB3BF4627E8D0313513FF4	ˀn
syllabic voiced velar nasal consonant	ŋ̍	A7660FC91949DF90F5C897DE06CB1D96	ŋ̩
long voiceless velar fricative consonant	xː	B33DAA0CB446FEFE63A2AB28D5C85ABA	xː
aspirated voiceless alveolar lateral-affricate consonant	tɬʰ	150A538C7E2282D95ADFDBDAD9AAF830	tɬʰ
unrounded mid back vowel	ɤ̞	DB9C67BAD28666FD362FC2951B2B4C94	ɤ̞
nasalized voiced palatal approximant consonant	j̃	8E5C34586795133BB63747F3E0FE57B9	j̃
long rounded open-mid front vowel	œː	0DE9FF71A937AC65944BCB74B0AEC0FC	œː
velarized voiced dental lateral-approximant consonant	l̪ˠ	3C16A859FAD9657ECB6DB6589B07A591	l̪ˠ
creaky-voiced dental nasal consonant	n̪̰	DB6274FB601B55BFD4477D17990EAB20	n̪̰
labialized voiceless alveolar sibilant-affricate consonant	tsʷ	A66006789C0D5D1A4E620C2E06A6DA03	tsʷ
nasalized voiced alveolar trill consonant	r̃	15A36705DE9DFAEB67E792ADE7865770	r̃
long unrounded close-mid back vowel	ɤː	5C19A8FEDB2B0124AA7C66E689586A64	ɤː
labialized voiced uvular stop consonant	ɢʷ	F4908317E8B8D67C64129D5DAF89C210	ɢʷ
labialized aspirated voiceless uvular stop consonant	qʷʰ	371CBFDF45EF7940161892D54B8E1342	qʷʰ
voiceless postalveolar ejective sibilant-fricative consonant	ʃʼ	4563A9B9ABA1D0DBF14EDE55D11BE085	ʃʼ
voiced retroflex sibilant-affricate consonant	ɖʐ	D418E761F17614DCFCAE81181526DD99	ɖʐ
rising low mid-low tone	¹²	C7C4C9A7FC8E91E786EB462D2CA1F5BF	˩˨
pre-glottalized voiced labialized-velar approximant consonant	ˀw	AB44A3194B0CE3B90F63E46511F012DE	ˀw
rising mid-high high tone	⁴⁵	7EC2D4C8D7E0603C0F0F7A05E94EDF7D	˦˥
falling mid low tone	³¹	DBDD8C133D89E28B198B5E05FEC8077E	˧˩
long voiceless uvular stop consonant	qː	8E0A811394AB18A49D7448F524FB77E0	qː
glottalized voiced palatal approximant consonant	jˀ	16AE9E466BA711A463AF827D79234392	jˀ
palatalized voiceless postalveolar sibilant-fricative consonant	ʃʲ	05AAE50FCBC4CE231B54BFDACEBCF7A6	ʃʲ
palatalized voiced bilabial fricative consonant	βʲ	B5B4E0E10FE8B9F2851FB6DA9E596F50	βʲ
long rounded close central vowel	ʉː	E512600ACE40F33F7F40F6DB29C3760B	ʉː
palatalized voiceless postalveolar affricate consonant	t̠ʃʲ	669DDE9466BD7E8128CB0D0BFB3A2B20	t̠ʃʲ
long nasalized unrounded close central vowel	ɨ̃ː	C00494BFC11B161316C0A3B76B38E35D	ɨ̃ː
breathy-voiced dental nasal consonant	n̪̤	9DBC3F331A8F362BC7B4155F1A02214E	n̪̤
breathy-voiced alveolar nasal consonant	n̤	DBF19273A36B35FFE4DF7AB307D39476	n̤
labialized voiced postalveolar sibilant-fricative consonant	ʒʷ	D85E3F93860FAF970C688925D4C69031	ʒʷ
palatalized voiceless dental sibilant-fricative consonant	s̪ʲ	FF4D48B5EA200F3EF7ECDCDFB4DAE5FA	s̪ʲ
palatalized voiced dental lateral-approximant consonant	l̪ʲ	E5E7941D03C1A1122781B44E236A17E0	l̪ʲ
from unrounded close front to rounded close back diphthong	iu	BADD5278A1875AD712FBE917B2D82E21	iu
labialized voiced labio-dental fricative consonant	vʷ	1E236EBEE6B84D8A2F1B1463EBB1413D	vʷ
long voiceless palatal stop consonant	cː	9A5523C5024450DD62E411E3B391B6EA	cː
aspirated voiced alveolar stop consonant	dʰ	DBED9DB479620441E03A12BD24F52B18	dʰ
long voiced retroflex stop consonant	ɖː	2962E0E45A42529409A2FC2971C45998	ɖː
from rounded close back to rounded close-mid back diphthong	uo	740DB365E4CF6779158B9454DBDD1460	uo
long voiceless bilabial ejective stop consonant	pʼː	A7B847AA2D5B3C649CC9CAC7D61F3D6A	pʼː
long unrounded nearly-open central vowel	ɐː	6D24EE617FD4CBF6D3BA2BAA79EEE941	ɐː
nasalized rounded open back vowel	ɒ̃	E4E4B517DAB38211A476158473D54981	ɒ̃
palatalized voiced alveolar sibilant-fricative consonant	zʲ	F065641E0402A3988BDA88C38E8EB34D	zʲ
palatalized voiceless alveolar sibilant-affricate consonant	tsʲ	BD5DD0B4F35DA44F05B251A09476EADF	tsʲ
from unrounded close front to unrounded mid front diphthong	ie̞	5CFD17D860BE399275222AD5CA4357F1	ie̞
palatalized voiced dental stop consonant	d̪ʲ	F08DC3BAEA411918D70F8EFD4E300D69	d̪ʲ
voiceless dental lateral-affricate consonant	t̪ɬ̪	6DF329C1B14D4A19C48A031F6A079F1C	t̪ɬ̪
from unrounded mid central to unrounded close front diphthong	əi	20FC839FE1D89514B132E8CEFDE8C8E8	əi
voiceless dental ejective sibilant-fricative consonant	s̪ʼ	10C8D317F363F73D4CA0D66FDC45ED1C	s̪ʼ
voiced alveolar nasal click	ŋǃ	35CC3DCE04D851609CCD72B04506DCA6	ŋǃ
glottalized voiceless velar stop consonant	kˀ	9897B73F24B6B30A709AF93CE2A80BF8	kˀ
glottalized voiceless alveolar sibilant-fricative consonant	sˀ	DD5AC972AA6EBDDB1B890BCF3B8C3454	sˀ
voiceless uvular affricate consonant	qχ	91F5F4C7A31EE9B8A67881CCEBA056A9	qχ
pre-glottalized voiced bilabial stop consonant	ˀb	03E43212BE35286D3C9B0F038D2C0383	ˀb
aspirated voiceless alveolar sibilant-fricative consonant	sʰ	A46A14D2493FE98841C383163FC46475	sʰ
rising mid mid-high tone	³⁴	18FFFAD0555C1BFDBB825170BC4FE2C9	˧˦
ultra-short unrounded close front vowel	ĭ	7CF7FAEFD43EC8AAF037FF1DF30C6E1F	ĭ
long voiceless uvular fricative consonant	χː	1F6C18F9A9C4D756E6794FCEFA60952E	χː
pharyngealized voiceless alveolar sibilant-fricative consonant	sˤ	35C386C6B0CA2D6E38CD56396F233034	sˤ
devoiced voiced dental imstop consonant	ɗ̥	55ACDF9D9A333F906BAD777ADC6E38BA	ɗ̥
nasalized unrounded close-mid back vowel	ɤ̃	6F8D156A16E991C87C2D5C054C55D449	ɤ̃
from unrounded mid front to unrounded close front diphthong	e̞i	F09ADB7694D07BF26D4D09FFDFA37881	e̞i
creaky-voiced dental lateral-approximant consonant	l̪̰	55F433B1642BD3425691D03FA5DEE0E8	l̪̰
from unrounded close back to unrounded open front diphthong	ɯa	1F9E66640E359AC0F4B24450BA2C7575	ɯa
creaky-voiced uvular stop consonant	q̰	9622708EC8A09E69656F13E81B676BB3	q̰
creaky-voiced postalveolar affricate consonant	t̠ʃ̰	96511430E63897623055E3B20B14D1DD	t̠ʃ̰
aspirated voiced dental stop consonant	d̪ʰ	A2F4650749D687C67A275B0032D65B44	d̪ʰ
labialized voiceless palatal stop consonant	cʷ	A2D155594BDBE2E01056BCD729DBA0F0	cʷ
palatalized voiced labialized-velar approximant consonant	wʲ	82D3CEC9D54DFBC7619D0B9EF5F4993E	wʲ
long breathy-voiced unrounded close front vowel	i̤ː	ECBC3DD53A3B8432EDC58D10FDE2CD3E	i̤ː
nasalized creaky-voiced unrounded open front vowel	ã̰	3A71074978FBF78027BA1339D8E54DAE	ã̰
glottalized voiceless bilabial stop consonant	pˀ	41D8827BB943E1FB9055A7487293BA79	pˀ
labialized aspirated voiceless postalveolar affricate consonant	t̠ʃʷʰ	465EE3F0BEA81EE218D543948184526C	t̠ʃʷʰ
long voiceless dental sibilant-fricative consonant	s̪ː	6DC76E0D40A52095D27B54EA432966C6	s̪ː
long voiceless alveolar sibilant-affricate consonant	tːs	322CF5CB42BB9E3F7DC4393B92A90F7C	tsː
pre-glottalized voiced alveolar lateral-approximant consonant	ˀl	3E8251232BB9055E80C7F70E3309E306	ˀl
creaky-voiced rounded open-mid back vowel	ɔ̰	A9DDFF8A8A384F6A1DFA1FBB90E35136	ɔ̰
glottalized voiced alveolar nasal consonant	nˀ	305029A5E47B37025D6251170E17C363	nˀ
glottalized voiced bilabial nasal consonant	mˀ	2B9FFCC22A7CEBAFFDD370B339E4658B	mˀ
ultra-short rounded close back vowel	ŭ	ECD9475803A494960D9F0F5B61904BC6	ŭ
ultra-short unrounded open front vowel	ă	7875446DB8D24AFCE4E59643BBEA0875	ă
palatalized voiced velar nasal consonant	ŋʲ	DFD392B430413506C32FC788576CF5F2	ŋʲ
long nasalized unrounded nearly-open front vowel	æ̃ː	12284E9A12BC41F54DBF307EDD516C76	æ̃ː
glottalized voiced labialized-velar approximant consonant	wˀ	77D1EFA8F4C60659602EA767A1F7C9BC	wˀ
palatalized voiceless bilabial fricative consonant	ɸʲ	89637C588EF892E456C094944FA4125F	ɸʲ
pharyngealized voiced alveolar sibilant-fricative consonant	zˤ	5CD0683A71734F676F28F2E766031D42	zˤ
pharyngealized voiced alveolar lateral-approximant consonant	lˤ	9F7EAC92CD816FE67A28293678D7303B	lˤ
pharyngealized voiceless alveolar stop consonant	tˤ	8A2147CEAD6091015AA0965F0B6C2AEB	tˤ
pharyngealized voiced alveolar stop consonant	dˤ	1FCBA2F74274FF6CBC8636C9BAB66A2F	dˤ
long voiced labio-dental fricative consonant	vː	65E3E8CBCB25FDD4C20F50FBE2AE687E	vː
breathy-voiced unrounded close back vowel	ɯ̤	D3896FC099EA62776CFE8E7F4ED2D214	ɯ̤
voiced postalveolar stop consonant	d̠	D9A1F3786F5DE62FA2ECECBF2036BCBB	d̠
from unrounded close back to unrounded mid central diphthong	ɯə	EBA04A3ED5FD3894A609A88AB2327A02	ɯə
nasalized voiced alveolar lateral-approximant consonant	l̃	6860DF6A37301322528E91DD80EEB3C0	l̃
from unrounded mid central to rounded close back diphthong	əu	CAC640ECB741C1BA649D312F2186EB70	əu
from rounded mid back to unrounded close front diphthong	o̞i	ADADAFA006DAA9DDFD6A28C93E1F82BB	o̞i
from unrounded close central to unrounded close front diphthong	ɨi	22995742FC7BB8B81B0C0D60E71E838E	ɨi
palatalized voiced dental nasal consonant	n̪ʲ	B75151F1665A0D5C7A0D6863FD8F2DC8	n̪ʲ
voiced alveolar stop-segment click	gǃ	29A34241717BD2C7CB9823A2CE1DF8D7	ɡǃ
voiced dental stop-segment click	gǀ	3DD5D68246BCC77EC6F902FB595FFE05	ɡǀ
creaky-voiced alveolar sibilant-affricate consonant	ts̰	9DCF9682DCFCE3E97E9BE1C7FCBC1612	ts̰
aspirated voiced bilabial nasal consonant	mʰ	7C6A808CC61BC0BC3BB661BA6E049911	mʰ
aspirated voiced alveolar nasal consonant	nʰ	D65EBBAFD34504CB6774F0BDBA8A6448	nʰ
from unrounded close-mid front to unrounded open front diphthong	ea	63CD412322D571F5E7A86EF13A2A5684	ea
aspirated voiceless alveolo-palatal sibilant-affricate consonant	tɕʰ	9AD97C058B323C5CA6DD23386064BCB9	tɕʰ
long breathy-voiced rounded close back vowel	ṳː	FA08DC1488A24A905B4DAEF6744F4A74	ṳː
long breathy-voiced unrounded open front vowel	a̤ː	D8D90F1D532EF3F97A790D44138CD84F	a̤ː
long breathy-voiced unrounded open-mid front vowel	ɛ̤ː	00E8D7AA54DA6608BA331AAA34433632	ɛ̤ː
long breathy-voiced rounded open-mid back vowel	ɔ̤ː	356907F59BCB3344A212F7301437143B	ɔ̤ː
nasalized creaky-voiced unrounded close front vowel	ḭ̃	9E8A35D0653024D32CFDD39789150B70	ḭ̃
breathy-voiced alveolar trill consonant	r̤	8868DA743DAC324B4ECA38B33CAE6D69	r̤
mid-long unrounded close front vowel	iˑ	326BFCC5DB3C0A6945AD53E82B871484	iˑ
mid-long unrounded open front vowel	aˑ	59A9622EE2AA9F009FAF65B80537F3F1	aˑ
mid-long rounded close back vowel	uˑ	C53B1247C466DE903B1CEEEC7A7C1C96	uˑ
mid-long rounded close-mid back vowel	oˑ	ED8861E34A0A51AD0B65F767BC8C1DBC	oˑ
glottalized voiceless postalveolar affricate consonant	t̠ʃˀ	001066A8DCAAFCD034B8E48F6743B2AA	t̠ʃˀ
pharyngealized unrounded mid front vowel	e̞ˤ	EAD02D08B956008937F26E9D7AB013A3	e̞ˤ
long voiced alveolar sibilant-affricate consonant	dːz	1FECD33E3BFF3123C13B55ACDC99400F	dzː
creaky-voiced unrounded open-mid front vowel	ɛ̰	B2808B00C63D7903787E740990239BDD	ɛ̰
devoiced rounded close back vowel	u̥	F347AF0289EB49B194A5CC27242E1937	u̥
devoiced unrounded close front vowel	i̥	3123B22F0C399850B3B9CB3131425F95	i̥
long unrounded close-mid central vowel	ɘː	E07CB8481F97B28F2D631830F02B51F0	ɘː
voiceless dental affricate consonant	t̪θ	7A0ED7FE7FB48CEC13BE1C677E37C1D1	t̪θ
voiceless velar affricate consonant	kx	E1F8DD5414F4043E63E615EB170BA295	kx
nasalized voiceless glottal fricative consonant	h̃	06EB82C91B0AA0D03E61911B66696245	h̃
pre-aspirated voiceless alveolar stop consonant	ʰt	7037C2C03FEF7F234269EC33D2741B4A	ʰt
pre-aspirated voiceless velar stop consonant	ʰk	F4025DC937C3599D3F8836714D8F0F54	ʰk
long voiced pharyngeal fricative consonant	ʕː	66193B010741E85E33842E8BF66CA9F0	ʕː
long voiceless pharyngeal fricative consonant	ħː	9D6F9BBD4D024876E2B1A28EF8147679	ħː
labialized long voiceless velar stop consonant	kʷː	4C775776537E3DBA122A12CC062CD6EC	kʷː
from unrounded close front to unrounded open-mid front diphthong	iɛ	1015E79EACD7013D4873572B6AB0510D	iɛ
aspirated voiceless labio-dental affricate consonant	pfʰ	0BFC682C9C33823CF6790B9465CA494C	pfʰ
aspirated voiceless velar affricate consonant	kxʰ	C76D4FF2C4D47BEA505FD88E94E7DDE4	kxʰ
rounded mid front vowel	ø̞	10C5F2A99261A099822188533525F1B0	ø̞
nasalized unrounded open-mid central vowel	ɜ̃	D0CBE8EF51B15F5D346BDB7A51AF682E	ɜ̃
pharyngealized unrounded open front vowel	aˤ	66503B48D923D749AC0E83FF4EA28052	aˤ
aspirated voiceless dental lateral-affricate consonant	t̪ɬ̪ʰ	8BC843891B213797138570CE934A19DB	t̪ɬ̪ʰ
from rounded mid back to rounded close back diphthong	o̞u	3887684C7C0F1601F291DE411340BBC5	o̞u
creaky-voiced velar nasal consonant	ŋ̰	E96F254484E2E6A970F1CAE1C46ACBC9	ŋ̰
from voiceless velar stop to labialized voiceless bilabial stop cluster	kpʷ	335F443FB84B1146E4DFEEE72BACF061	kpʷ
contour mid-high mid-low mid-high tone	⁴²⁴	F8EF1F8161A63798B59A952DA2E89ABC	˦˨˦
contour mid-low mid-high mid-low tone	²⁴²	04252EDC4E2F2DDD1E703D93D1FC8907	˨˦˨
labialized voiced alveolar sibilant-affricate consonant	dzʷ	F2E1D8C4D78D723D11D4C5DAF7685473	dzʷ
nasalized voiced alveolar stop consonant	d̃	7CCEA2A606A4ED7416E9283FCEF70438	d̃
nasalized voiced bilabial stop consonant	b̃	CBB4D43CCFBD24E805E0C92C1C16D048	b̃
from rounded close-mid back to unrounded open front diphthong	oa	6CA672252AAAD9B7453EFA40BB356707	oa
from unrounded open front to rounded close-mid back diphthong	ao	4B7855340AF892F354DCD3EB6DBC99D3	ao
from unrounded close-mid front to rounded close back diphthong	eu	2ACE347893543DDC9E1B5194E574A95E	eu
long breathy-voiced rounded close-mid back vowel	o̤ː	FFA2D63FC14357632A2F058E18788722	o̤ː
aspirated voiced retroflex stop consonant	ɖʰ	A86FE9374CDF8B0B4762996156F388C2	ɖʰ
long breathy-voiced unrounded close-mid front vowel	e̤ː	9A3509C1FE89F812DE3D85AC8A5478D3	e̤ː
voiced lateral nasal click	ŋǁ	709DCF8413120688AD151FECAABC2BEA	ŋǁ
voiced dental nasal click	ŋǀ	2E8863075FAFE62BAE2BC8573FC083A3	ŋǀ
breathy-voiced palatal nasal consonant	ɲ̤	92F2B0835609D9237A79F9074E061BEB	ɲ̤
mid-long unrounded close-mid front vowel	eˑ	EF73174DEB1FB7C52AC28939E2274A7A	eˑ
long rounded mid central vowel	ɵ̞ː	64E52F5C42AF45C07E1349BEB181A104	ɵ̞ː
palatalized voiceless alveolar lateral-fricative consonant	ɬʲ	AAF17177442FE1CE92EDB3F98540769C	ɬʲ
pre-glottalized voiced palatal nasal consonant	ˀɲ	73B8552DE20BB0548BB9808E8E18C4FE	ˀɲ
unrounded near-close central vowel	ɪ̈	285A8D9A3CA9805FE744FA8CD275ADE9	ɪ̈
rhotacized unrounded mid central vowel	ə˞	B45FBB0E1BAFBE920638833D8E40B1C9	ə˞
voiced uvular nasal consonant	ɴ	C39DA742ED3DD44A5EFDBCC9003F49B6	ɴ
pharyngealized voiceless glottal stop consonant	ʔˤ	C1B250A950943FAD18E03833CFC1EF4E	ʔˤ
voiceless velar ejective fricative consonant	xʼ	9BB5908C6A4AB20FD978A2C6FC4ED2C4	xʼ
long nasalized unrounded close back vowel	ɯ̃ː	522AB5875421DEAAD8D1B4D16D5DD114	ɯ̃ː
nasalized unrounded mid back vowel	ɤ̞̃	209A05A0D1E3611927350CB9B029FDD6	ɤ̞̃
aspirated long voiceless postalveolar affricate consonant	t̠ʃʰː	152F2D7ACC89986771537225DA4B4464	t̠ʃʰː
long voiceless alveolar ejective sibilant-affricate consonant	tsʼː	1D1F9ED0B177532C7064E2F75DBF59A6	tsʼː
pre-aspirated voiceless bilabial stop consonant	ʰp	9FED89EEE43DE85C7702215EBDAC51D7	ʰp
palatalized aspirated voiceless postalveolar affricate consonant	t̠ʃʲʰ	CF37A734E02D46BC595456049AD114EF	t̠ʃʲʰ
pharyngealized long voiced alveolar sibilant-fricative consonant	zˤː	84124F66FF0A95FCE5AD9D32E73827D3	zˤː
labialized voiced palatal affricate consonant	ɟʝʷ	35158F3944A467AD0C6A72962E7DEEFE	ɟʝʷ
nasalized unrounded nearly-open central vowel	ɐ̃	37D12950AEDFB4F3E051BD7FF8C9E502	ɐ̃
nasalized voiced retroflex flap consonant	ɽ̃	558EB9E0D21C4B2AF8EA78F96AADF1E6	ɽ̃
voiced alveolar lateral-affricate consonant	dɮ	1E8296F0F7BF5A8ABE9B5E8E040E709F	dɮ
pharyngealized rounded close back vowel	uˤ	E84FD49078D00A8D32707E4DF0C5B057	uˤ
pharyngealized voiceless dental stop consonant	t̪ˤ	26C568F44E1EA71E8D37E7C8B8AF1AEE	t̪ˤ
from voiceless velar stop to aspirated voiceless bilabial stop cluster	kpʰ	EAC82008F6CCDB55D61CCF8269F477A1	kpʰ
from unrounded open-mid front to unrounded close front diphthong	ɛi	FE4F13796B342F40F8184C655C60580D	ɛi
from unrounded open front to rounded mid back diphthong	ao̞	510D4DC6C550C18C24724535CF6E8918	ao̞
from unrounded open front to unrounded open-mid front diphthong	aɛ	29B3B9F2A1B0178DC72557A047EC3246	aɛ
breathy-voiced unrounded close-mid back vowel	ɤ̤	CC1E59C975C3CABCB4BABD4837524AA1	ɤ̤
palatalized voiceless dental sibilant-affricate consonant	t̪s̪ʲ	BEC113103CA10F129372431EDDF6EBE7	t̪s̪ʲ
breathy-voiced labio-dental fricative consonant	v̤	56BAE051909600A6A3D533C88EA723BC	v̤
from unrounded open front to unrounded mid front diphthong	ae̞	446EC50F4DE4491624BF56ECAA33A4AA	ae̞
creaky-voiced dental stop consonant	d̪̰	5047DC31E30B34ABE68E7DDE7B7A3752	d̪̰
creaky-voiced palatal nasal consonant	ɲ̰	5C6E5C51464EE464DD1D81153022418A	ɲ̰
palatalized voiced retroflex approximant consonant	ɻʲ	D85C32B55C736D7FD569892A08C0D460	ɻʲ
labialized voiced bilabial fricative consonant	βʷ	19E86A88B740D5D3D1162036CF13EF6B	βʷ
labialized voiced palatal stop consonant	ɟʷ	C940939D90DF730E0584843D5CA801A1	ɟʷ
from rounded close back to unrounded close-mid front diphthong	ue	9B0983D4D369B95703A085D2FB4124AA	ue
aspirated voiced retroflex flap consonant	ɽʰ	A19DB8A0D409CAA50B050C055A189D44	ɽʰ
breathy-voiced rounded near-close near-back vowel	ʊ̤	5CB433F316129C1D79B06FAB958C7A57	ʊ̤
labialized creaky-voiced velar stop consonant	k̰ʷ	A086DA644393AAC510E33F8252D58BE4	k̰ʷ
from unrounded open front to unrounded close-mid front diphthong	ae	3BF061602328921B3DB56E3BE972EDF7	ae
breathy-voiced unrounded open back vowel	ɑ̤	8813C676C17AB33A17315744F0A31D29	ɑ̤
nasalized creaky-voiced rounded close back vowel	ṵ̃	75EEE8084A19F33CD18C68EA3405FD73	ṵ̃
from unrounded open front to unrounded near-close near-front diphthong	aɪ	49FD5CEF44ED98F131FF370446B7412E	aɪ
pre-aspirated voiced bilabial nasal consonant	ʰm	26871552781949E7351B1C5F7973CF92	ʰm
nasalized creaky-voiced rounded close-mid back vowel	õ̰	F36F81B562D4A2F3E13EB59160928AF7	õ̰
voiced dental approximant consonant	ð̞	BA26C1A8BE6C9BB470B524A8F3013C27	ð̞
from voiceless velar stop to palatalized voiceless bilabial stop cluster	kpʲ	97F24BE5C8973224999DC31856749B23	kpʲ
nasalized voiced labialized-palatal approximant consonant	ɥ̃	B4A57D7A95017B952D9FCAB6DDB0FB7C	ɥ̃
labialized devoiced voiced alveolar tap consonant	ɾʷ	389988F091161A4E27B5A8764C187C23	ɾʷ
voiced lateral stop-segment click	gǁ	42087FB8F05E0D496C88BD1DAF1DFAFB	ɡǁ
nasalized voiced bilabial fricative consonant	β̃	DB4ADEF4B06752C923EFABC2DE64EC68	β̃
breathy-voiced labialized-velar approximant consonant	w̤	E7D44037B3BAB7EEF6D9FBB37ED643D3	w̤
glottalized voiceless alveolar stop consonant	tˀ	F9C8F7C1268A014D84AAEDA9FF26D089	tˀ
voiceless labio-dental ejective fricative consonant	fʼ	0C22248269ACD60E1AD1F2639D5A6626	fʼ
labialized voiceless uvular affricate consonant	qχʷ	0D9FD173012C61DF0ABA4BB4F4E846C0	qχʷ
palatalized voiced alveolar lateral-fricative consonant	ɮʲ	FF6C523F2A5DD002B5514706570EEE96	ɮʲ
long nasalized rounded mid back vowel	õ̞ː	6F35AD3032887211A8C09EF6DE57E4B1	õ̞ː
long nasalized unrounded mid front vowel	ẽ̞ː	A7A636A2D029DB47667662F977FC21D8	ẽ̞ː
pre-glottalized voiced alveolar stop consonant	ˀd	B1A2F27B0E8E677F80D62DDD3CB034D6	ˀd
rhotacized unrounded open front vowel	a˞	349B67107B5BED5688B2DAA55665C47F	a˞
ultra-short unrounded open-mid front vowel	ɛ̆	07053EEF8C93ACE683DD03977F6D1857	ɛ̆
syllabic voiced alveolar lateral-approximant consonant	l̩	EC130309B30AEF200ECD05C9CEA6137E	l̩
syllabic voiced alveolar trill consonant	r̩	18443624C4BA78CE617C4B6F57563DD4	r̩
long voiceless alveolar sibilant-affricate consonant	tːs	7DE63DD8C3C67063F12DE78D0F76F337	tːs
long nasalized unrounded near-close near-front vowel	ɪ̃ː	63722C39F4E7493D80E4F4D8AC7241CB	ɪ̃ː
rhotacized unrounded close central vowel	ɨ˞	BF828CCB262766876D8BAC8FA49973F4	ɨ˞
long nasalized unrounded open-mid back vowel	ʌ̃ː	239042BFB2014DFC337EAF40A01F04FF	ʌ̃ː
pharyngealized voiced alveolar trill consonant	rˤ	D406DD44D50CAD5A291766B10F26E6DF	rˤ
voiced dental affricate consonant	dð	CB1FAA2C8D8E0D84075C0B77F51E59AB	d̪ð
non-syllabic unrounded close-mid front vowel	e̯	8D3D91A55D080A1E9E2C63E19405ECB2	e̯
long rounded mid front vowel	ø̞ː	58ED4FBAE20072499B6252D11B9A80A6	ø̞ː
nasalized rounded open-mid front vowel	œ̃	06AD3EFFCE1EA6B31D8D6D91B820E116	œ̃
voiced uvular approximant consonant	ʁ̞	5E30A73E56E822286C7DAAC32F1D2652	ʁ̞
ultra-short unrounded close central vowel	ɨ̆	2FBC8E9F0B18BB901EC20AACA188541E	ɨ̆
ultra-short rounded mid central vowel	ɵ̞̆	29891A430FC541E1CDF69699FB2AB26C	ɵ̞̆
ultra-short rounded open-mid back vowel	ɔ̆	98B940CEC10090D3396CF9AB036760AA	ɔ̆
labialized voiceless dental sibilant-fricative consonant	s̪ʷ	A57409371EDB70C55A8E9820439A61D5	s̪ʷ
